"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_id","gene_name","gene_symbol"
"728175",3.47701887114128,0.224500737982642,1.80129861881999,0.124632715329405,0.900814327236972,NA,"ENSG00000180712","long intergenic non-protein coding RNA 2363","LINC02363"
"107986332",2.5557902374511,-2.13004825555674,2.22278776745576,-0.958277837741938,0.337922676157171,NA,NA,NA,NA
"102723766",8.09858252616015,-0.313436806133869,1.22918191533944,-0.254996272091519,0.798725978521909,NA,NA,"long intergenic non-protein coding RNA 2362","LINC02362"
"3660",674.053941285934,-2.64350478069501,0.414696205624183,-6.37455743467949,1.83492042984886e-10,4.90877913393166e-08,"ENSG00000168310","interferon regulatory factor 2","IRF2"
"836",179.802499449962,0.372451701665335,0.463396481898624,0.803743049881021,0.421545386077504,0.713760540006547,"ENSG00000164305","caspase 3","CASP3"
"201973",26.4312444637616,-0.3062733027216,0.732228086553285,-0.418275819168966,0.675745467037188,0.872048524320318,"ENSG00000164306","primase and DNA directed polymerase","PRIMPOL"
"79682",24.974029337783,1.23938545330643,0.755948901483845,1.63950956324383,0.101107180648981,0.340833797263382,"ENSG00000151725","centromere protein U","CENPU"
"2180",9439.8380181981,0.506464872409608,0.434955522663553,1.16440611975255,0.244259468705246,0.546284939904584,"ENSG00000151726","acyl-CoA synthetase long chain family member 1","ACSL1"
"643036",374.283939476687,3.61348663700279,0.425071058665626,8.50090017501114,1.88126098713219e-17,3.14546837048503e-14,"ENSG00000293200","proteoglycan 3, pro eosinophil major basic protein 2 pseudogene","SLED1"
"105377587",11.4756371304902,-0.812260638627671,1.06528040586127,-0.762485289467954,0.445770419620863,NA,NA,"uncharacterized LOC105377587","LOC105377587"
"731424",22.7119974876246,-1.57055909464566,0.814110627360822,-1.92917159150358,0.0537095636709102,0.236711408125896,"ENSG00000251230","MIR3945 host gene","MIR3945HG"
"100506229",7.27538264166897,0.53284909957071,1.25818809921628,0.42350511811598,0.671926765164173,NA,"ENSG00000249173","long intergenic non-protein coding RNA 1093","LINC01093"
"291",28.565006152462,0.0918181778637345,0.761832047474184,0.120522860869601,0.904068971283306,0.969986890180918,"ENSG00000151729","solute carrier family 25 member 4","SLC25A4"
"57587",147.56715353066,-0.149609522192569,0.508525201154692,-0.294202768816285,0.768602965016733,0.911583016497944,"ENSG00000164323","cilia and flagella associated protein 97","CFAP97"
"83891",72.0322777217358,0.57014523228225,0.592442404351612,0.962363983560959,0.335866798890202,0.636249015997074,"ENSG00000109762","sorting nexin 25","SNX25"
"55805",36.3646849307065,1.34387302279104,0.679530009642904,1.97765073465592,0.0479681215621213,0.221096345284264,"ENSG00000109771","LRP2 binding protein","LRP2BP"
"353322",14.3455279608813,1.13353657515933,0.939186536494713,1.20693443859404,0.227457393587397,NA,"ENSG00000186352","ankyrin repeat domain 37","ANKRD37"
"55325",49.2635883669418,0.270566709773691,0.597739484340166,0.452649886551103,0.650800870471738,0.859780652965901,"ENSG00000109775","UFM1 specific peptidase 2","UFSP2"
"441054",3.11943400059859,1.99621994442715,1.88613341858626,1.05836624533348,0.289888502096098,NA,"ENSG00000205129","cilia and flagella associated protein 96","CFAP96"
"7098",6.73593325898953,-1.018771381843,1.40000674255809,-0.727690339534726,0.46680316528298,NA,"ENSG00000164342","toll like receptor 3","TLR3"
"285440",114.395182831281,-0.0497840335595195,0.52687138052337,-0.0944899180328723,0.924719990857745,0.977498112505473,"ENSG00000145476","cytochrome P450 family 4 subfamily V member 2","CYP4V2"
"3818",2.88565214402462,2.20713125434059,2.31050449327467,0.955259451243234,0.33944650769605,NA,"ENSG00000164344","kallikrein B1","KLKB1"
"2483",199.125981489586,0.882819482074026,0.504198385312528,1.75093674988033,0.0799568056323649,0.296918998372713,"ENSG00000109536","FSHD region gene 1","FRG1"
"133957",31.5620485295271,-0.394102717053113,0.714054558962733,-0.551922415600292,0.581001509985009,0.824210011407306,"ENSG00000164366","coiled-coil domain containing 127","CCDC127"
"6389",807.562790297324,0.392425734267546,0.37862018762,1.03646278539538,0.299986292383993,0.604665504398093,"ENSG00000073578","succinate dehydrogenase complex flavoprotein subunit A","SDHA"
"10016",254.697221366847,-0.921543961940584,0.43081520247301,-2.13907020144749,0.0324299833107714,0.174852350344383,"ENSG00000249915","programmed cell death 6","PDCD6"
"57491",57.7575271693529,-1.47332129086258,0.57275360288217,-2.57234748668299,0.0101011450353811,0.083661248293039,"ENSG00000063438","aryl hydrocarbon receptor repressor","AHRR"
"116349",3.43891414113812,-1.03498272582093,1.88885659258139,-0.547941400043756,0.583732140626681,NA,NA,"EXOC3 antisense RNA 1","EXOC3-AS1"
"11336",494.675375180102,-0.606928470385929,0.411742742691072,-1.47404776686326,0.140468730576181,0.408547453834965,"ENSG00000180104","exocyst complex component 3","EXOC3"
"6550",70.2011042898927,0.0463860632327734,0.527624661556742,0.0879148883903807,0.929944323199944,0.979597989220543,"ENSG00000066230","solute carrier family 9 member A3","SLC9A3"
"25845",52.4012822575635,0.0460074146174786,0.577277512220491,0.0796972229881459,0.936478068164001,0.982149179846455,"ENSG00000188242","SLC9A3 3' UTR overlapping transcript 1","SLC9A3-OT1"
"100288152",5.61909887065517,1.1603395528383,1.43047470047958,0.811156990367802,0.417275521293028,NA,NA,"SLC9A3 antisense RNA 1","SLC9A3-AS1"
"55722",30.6002561342058,-0.295362651433365,0.69790179858728,-0.423215203100564,0.672138255554454,0.86991014090918,"ENSG00000112877","centrosomal protein 72","CEP72"
"11076",24.6894309026487,0.510197462474692,0.736950716416568,0.692308795024359,0.488743428033878,0.763531648923248,"ENSG00000171368","tubulin polymerization promoting protein","TPPP"
"653082",13.7514491547564,0.384371643388827,0.985964824779927,0.389843160454148,0.696652526318734,NA,"ENSG00000206077","zinc finger DHHC-type containing 11B","ZDHHC11B"
"101928768",2.17041103101262,0.367319621461301,2.1485428302842,0.170962205772139,0.864253483441954,NA,NA,NA,NA
"79844",10.7665247518027,-0.6853155312334,1.11439641443189,-0.614965664245044,0.538577396127265,NA,"ENSG00000188818","zinc finger DHHC-type containing 11","ZDHHC11"
"65980",212.197251494185,0.144780318575921,0.458699870233909,0.315631915269764,0.752281910226903,0.905147904906989,"ENSG00000028310","bromodomain containing 9","BRD9"
"9319",3.35594050460673,-1.20614869334342,1.79448521783265,-0.672141894152901,0.501493368061997,NA,"ENSG00000071539","thyroid hormone receptor interactor 13","TRIP13"
"10723",452.394141823209,-2.03771940890803,0.434295217982397,-4.69201438223209,2.70528104523247e-06,0.0001966621698969,"ENSG00000113504","solute carrier family 12 member 7","SLC12A7"
"105374612",2.79469819590906,-3.26485671816692,2.29490885328592,-1.4226520210126,0.154837055642424,NA,NA,NA,NA
"81037",384.433135721367,-1.01943792374048,0.431700339052545,-2.36144804976953,0.0182037222289505,0.123663275030189,"ENSG00000049656","CLPTM1 like","CLPTM1L"
"79888",965.405151714692,-0.38459247130693,0.411520691297266,-0.934564116556452,0.350012978888729,0.651137578183486,"ENSG00000153395","lysophosphatidylcholine acyltransferase 1","LPCAT1"
"728609",35.6262125249053,0.961382549148079,0.739441551737294,1.30014677548123,0.193550668555307,0.486817055253027,"ENSG00000291055","SDHA pseudogene 3","SDHAP3"
"728613",21.9462686678531,0.520295978350419,0.800579529581818,0.649899178189324,0.515757349061833,0.782182397185726,NA,"PDCD6 pseudogene 1","PDCD6P1"
"101929003",2.5557902374511,-2.13004825555674,2.22278776745576,-0.958277837741938,0.337922676157171,NA,NA,"uncharacterized LOC101929003","LOC101929003"
"64979",80.8476378611152,0.224516272968965,0.51382637719667,0.436949683653609,0.662147839019889,0.8656272687229,"ENSG00000171421","mitochondrial ribosomal protein L36","MRPL36"
"4726",194.822122053987,-0.48880195793726,0.436408499067649,-1.12005600024185,0.262689898986332,0.567323350844833,"ENSG00000145494","NADH:ubiquinone oxidoreductase subunit S6","NDUFS6"
"101929200",4.20615715210118,1.29057764063337,1.67768714213334,0.769260017688562,0.441738967467492,NA,"ENSG00000286753","uncharacterized LOC101929200","LOC101929200"
"23379",305.766829758743,0.609027841216198,0.477732723717722,1.27482965051407,0.202369543484515,0.497316739601117,"ENSG00000164151","interactor of little elongation complex ELL subunit 1","ICE1"
"84246",457.258988052552,1.08980316723441,0.410524843232976,2.65465826294935,0.0079388789422261,0.0716051549097885,"ENSG00000133398","mediator complex subunit 10","MED10"
"54888",258.617758782394,-0.0785593909476707,0.418918652241493,-0.187528988091902,0.851245897613603,0.948909799622499,"ENSG00000037474","NOP2/Sun RNA methyltransferase 2","NSUN2"
"6715",96.1318875249036,-0.5277862221571,0.492624965836763,-1.07137530324029,0.284000712857008,0.589848261578067,"ENSG00000145545","steroid 5 alpha-reductase 1","SRD5A1"
"11044",228.729782712115,0.269931200403112,0.427901874796392,0.630825000548439,0.528154954770123,0.789876571238272,"ENSG00000112941","terminal nucleotidyltransferase 4A","TENT4A"
"4552",133.701505156741,0.575411120575308,0.470912715042005,1.22190610318089,0.221743137206069,0.521913813701985,"ENSG00000124275","5-methyltetrahydrofolate-homocysteine methyltransferase reductase","MTRR"
"79072",17.2986326919321,-0.083591100920359,0.881656368562896,-0.0948114298279418,0.924464608082599,0.977366313445529,"ENSG00000124279","FAST kinase domains 3","FASTKD3"
"9037",7.34585793226176,0.562978087577227,1.28267837944705,0.438908222511648,0.660728038548198,NA,"ENSG00000112902","semaphorin 5A","SEMA5A"
"134145",17.0279896150851,-0.603457277352928,0.879408596353374,-0.686208071942067,0.492581908366216,0.766317651162965,"ENSG00000150756","ATP synthase c subunit lysine N-methyltransferase","ATPSCKMT"
"22948",381.169908815458,-0.725485047153801,0.426886251222766,-1.69948093918634,0.0892286029830813,0.317764055777874,"ENSG00000150753","chaperonin containing TCP1 subunit 5","CCT5"
"134147",14.5682942338785,0.316684375710381,1.03682022892158,0.305438075836705,0.760032526071785,NA,"ENSG00000164237","carboxymethylenebutenolidase homolog","CMBL"
"101929977",2.56789401847874,-0.872718193275078,2.1238499877287,-0.410913293461177,0.681136114467237,NA,"ENSG00000259802","MARCHF6 divergent transcript","MARCHF6-DT"
"10299",976.52461270582,0.581872007166369,0.393557099532148,1.47849450018329,0.139275468102463,0.406935050532666,"ENSG00000145495","membrane associated ring-CH-type finger 6","MARCHF6"
"113218502",24.8285299065746,0.287719526447205,0.743350078419902,0.387057908245323,0.698713337933743,0.882801884476714,NA,"microRNA 10397","MIR10397"
"83853",128.95172244957,-1.4171795175419,0.507047959545188,-2.7949614841426,0.00519058988256291,0.0540726871255152,"ENSG00000145491","rhophilin associated tail protein 1 like","ROPN1L"
"105369214",6.65715446382823,-0.435895896071313,1.36104907862323,-0.320264642118744,0.748767724167026,NA,NA,NA,NA
"651746",154.857111791123,2.45799641493514,0.602139764015517,4.08210279710376,4.46300469133895e-05,0.0017303521956913,"ENSG00000164236","ankyrin repeat domain 33B","ANKRD33B"
"1611",932.500983654623,0.110054119688611,0.375485555136005,0.293098145010528,0.769447134609901,0.912179816763453,"ENSG00000112977","death associated protein","DAP"
"7204",177.351576782879,-0.836829340365829,0.469545956595842,-1.78220966150524,0.0747150478537035,0.286275703263001,"ENSG00000038382","trio Rho guanine nucleotide exchange factor","TRIO"
"54491",316.262189912175,0.200551834941051,0.432026901494743,0.464211451294292,0.642496257653405,0.854968814907283,"ENSG00000145569","OTU deubiquitinase with linear linkage specificity like","OTULINL"
"106635684",10.3852564463817,1.28639806520923,1.07840875171579,1.19286686348059,0.232921518587558,NA,NA,"small nucleolar RNA, C/D box 141B","SNORD141B"
"90268",689.32438043623,0.589743092335971,0.404551619922106,1.45776969685481,0.144904033560985,0.415586845210515,"ENSG00000154124","OTU deubiquitinase with linear linkage specificity","OTULIN"
"56172",514.037980231115,-0.0327682336813188,0.543147891333743,-0.0603302235066287,0.951892630902368,0.985915543040619,"ENSG00000154122","ANKH inorganic pyrophosphate transport regulator","ANKH"
"100130744",74.7667532522994,-0.148922192863503,0.57781165772736,-0.257734836035052,0.796611558863714,0.924580258467398,NA,"uncharacterized LOC100130744","LOC100130744"
"90441",411.039391054623,0.766689820320713,0.400930284076599,1.9122771483489,0.0558406552689469,0.242902310529247,"ENSG00000173545","zinc finger protein 622","ZNF622"
"54463",64.0944991310084,-0.754396129626346,0.571913235491315,-1.31907443788788,0.187144227993661,0.478631203373464,"ENSG00000154153","reticulophagy regulator 1","RETREG1"
"101929524",15.8665837631937,0.610119842120922,0.923546710835943,0.660626944974635,0.508851584697268,0.77840791364486,"ENSG00000246214","RETREG1 antisense RNA 1","RETREG1-AS1"
"4651",17.1594903039118,-0.342668866058465,0.923792447004876,-0.370937072682795,0.710684401821461,0.887323162381025,"ENSG00000145555","myosin X","MYO10"
"285696",17.2097113833686,-1.4445077074722,0.874378080085458,-1.65204016474318,0.0985263633113445,0.335425969878479,"ENSG00000215196","BASP1 antisense RNA 1","BASP1-AS1"
"10409",5066.43048549423,-0.945522511348502,0.416782412362112,-2.26862382697427,0.0232912113831918,0.142920016467363,"ENSG00000176788","brain abundant membrane attached signal protein 1","BASP1"
"101929544",3.36983767255462,-1.45986289852049,1.82910092038801,-0.79813141103817,0.424794235010427,NA,"ENSG00000248455","long intergenic non-protein coding RNA 2217","LINC02217"
"102723526",10.2787798241032,-1.73691453288221,1.21497810779885,-1.42958504497578,0.15283615028043,NA,"ENSG00000249662","long intergenic non-protein coding RNA 2218","LINC02218"
"728411",22.805210759498,-0.493523071182462,0.764537408327285,-0.645518539455421,0.518591207939136,0.784137119082894,"ENSG00000291102","GUSB pseudogene 1","GUSBP1"
"29102",107.237315317644,-0.170499290666194,0.48198842621762,-0.353741462225927,0.723532646709776,0.89337881310717,"ENSG00000113360","drosha ribonuclease III","DROSHA"
"55322",78.9240514300277,0.322727499880548,0.595013870570622,0.542386515411902,0.587552267090958,0.8274274182227,"ENSG00000082213","chromosome 5 open reading frame 22","C5orf22"
"23037",8.29932756427553,-2.58222839986155,1.36415948562111,-1.8929079972536,0.0583701055552026,NA,"ENSG00000133401","PDZ domain containing 2","PDZD2"
"64083",479.156885776758,-0.709495963314966,0.406889558489733,-1.74370648868069,0.0812102833490401,0.299295156829172,"ENSG00000113384","golgi phosphoprotein 3","GOLPH3"
"54545",289.151858542509,-0.0496360980513781,0.440175006334866,-0.112764462627433,0.910217293303435,0.972216442963088,"ENSG00000150712","myotubularin related protein 12","MTMR12"
"51663",581.313740987704,0.567316012342126,0.421085535575448,1.34727024419597,0.177893211799956,0.46556439073297,"ENSG00000056097","zinc finger RNA binding protein","ZFR"
"10923",1666.80538862445,1.20177325294778,0.460041470703956,2.61231504000895,0.00899313396350126,0.077859003168798,"ENSG00000113387","SUB1 regulator of transcription","SUB1"
"107986411",2.48018884497433,-1.36464217292707,2.17975259797736,-0.62605369719176,0.531279721311958,NA,NA,"TARS1 divergent transcript","TARS1-DT"
"6897",232.657030980464,0.951514458507499,0.453635237199756,2.09753207087946,0.0359465012406923,0.186190345435905,"ENSG00000113407","threonyl-tRNA synthetase 1","TARS1"
"23600",22.4501688609359,-1.44002291052989,0.889130483006379,-1.61958558170315,0.105321328880912,0.34819033492612,"ENSG00000242110","alpha-methylacyl-CoA racemase","AMACR"
"100534612",21.7596851871693,-1.37936721839351,0.894884323942625,-1.5413916430186,0.123221496722708,0.380876669787194,"ENSG00000273294","C1QTNF3-AMACR readthrough (NMD candidate)","C1QTNF3-AMACR"
"114899",27.3067311207491,0.612386657757745,0.814423560133207,0.751926500821739,0.452095260278422,0.737286783892242,"ENSG00000082196","C1q and TNF related 3","C1QTNF3"
"646652",6.53841936140409,-1.49974014711689,1.3713941047885,-1.09358800791125,0.274135711089838,NA,NA,"integral membrane glycoprotein-like pseudogene","LOC646652"
"5810",61.6848301870438,0.391053237540966,0.562296789771222,0.695456998251887,0.486768950976468,0.7622361845307,"ENSG00000113456","RAD1 checkpoint DNA exonuclease","RAD1"
"55299",127.309476543962,1.24707498562213,0.550998634146174,2.26329959520607,0.0236172272345887,0.144116802686979,"ENSG00000113460","biogenesis of ribosomes BRX1","BRIX1"
"134218",215.419750719083,0.94825921101135,0.516057726833239,1.8375060806284,0.0661352196445753,0.267567901182639,"ENSG00000168724","DnaJ heat shock protein family (Hsp40) member C21","DNAJC21"
"5618",9.5635261426652,0.271423394121515,1.16193831256174,0.233595356300029,0.815299133159196,NA,"ENSG00000113494","prolactin receptor","PRLR"
"79925",14.6387547182263,0.374714617232043,1.01380316757721,0.369612789953632,0.711671019963707,0.887323162381025,"ENSG00000152582","sperm flagellar 2","SPEF2"
"105374724",3.27063678555214,0.79688896675072,1.80213878426731,0.442190675716858,0.65835123283655,NA,NA,"uncharacterized LOC105374724","LOC105374724"
"3575",1594.4820855766,0.141598896549129,0.392900101785657,0.360394145752542,0.718552403928225,0.890648946596004,"ENSG00000168685","interleukin 7 receptor","IL7R"
"92255",52.8952100557682,-1.24233421292833,0.604834403862813,-2.05400718774278,0.0399749960398628,0.198204751914496,"ENSG00000164187","LMBR1 domain containing 2","LMBRD2"
"6502",50.3847141054247,-0.588675300410025,0.614491043593743,-0.957988414228563,0.338068600773685,0.638972107382903,"ENSG00000145604","S-phase kinase associated protein 2","SKP2"
"133686",71.3581474197088,-0.00865819608216389,0.525310628689092,-0.0164820500658255,0.986849822116575,0.997212602601141,"ENSG00000152620","NAD kinase 2, mitochondrial","NADK2"
"107986412",12.8714894721667,-0.265259020143193,2.68931732584685,-0.0986343328077375,0.921428609287721,NA,"ENSG00000250155","SLC1A3 antisense RNA 1","SLC1A3-AS1"
"646719",100.872046979491,-0.15844357760802,0.501175051361066,-0.31614418390885,0.751893071302908,0.90508654803345,"ENSG00000285967","NIPBL divergent transcript","NIPBL-DT"
"25836",900.825417375739,0.215131599506673,0.388690150860104,0.553478391543042,0.57993587305801,0.823752070441992,"ENSG00000164190","NIPBL cohesin loading factor","NIPBL"
"65250",114.18484901943,0.0219053988383376,0.494304598867064,0.0443155877743083,0.964652846633921,0.989988499556506,"ENSG00000197603","ciliogenesis and planar polarity effector complex subunit 1","CPLANE1"
"9631",86.4298815886491,0.387833288543074,0.545193920432226,0.711367596020885,0.476856473624603,0.755086773247198,"ENSG00000113569","nucleoporin 155","NUP155"
"55100",105.59391086177,0.354293080028888,0.616854059723841,0.57435478367039,0.565727744121488,0.814112351303821,"ENSG00000082068","WD repeat domain 70","WDR70"
"9180",36.4681530425022,0.615077399611442,0.653349617984763,0.941421534015173,0.346488882538443,0.647566758814338,"ENSG00000145623","oncostatin M receptor","OSMR"
"253260",1264.47500754443,0.298354807808649,0.447998833631656,0.665972287003667,0.505428814154901,0.775734216923919,"ENSG00000164327","RPTOR independent companion of MTOR complex 2","RICTOR"
"2533",3316.066664969,-1.46368656095734,0.373329697958019,-3.92062718011235,8.83188100326434e-05,0.00283297938368498,"ENSG00000082074","FYN binding protein 1","FYB1"
"1601",41.9730297794324,-1.06026713313538,0.672127587875795,-1.57747896717982,0.114685357950351,0.36507171536028,"ENSG00000153071","DAB adaptor protein 2","DAB2"
"5734",687.542605311333,0.731410069471057,0.382803733321819,1.91066597789988,0.0560475196360019,0.243643686269471,"ENSG00000171522","prostaglandin E receptor 4","PTGER4"
"23548",54.3693243689034,-0.0898380737215802,0.627064022627946,-0.143267785233604,0.88607869699521,0.963984436844891,"ENSG00000113638","tetratricopeptide repeat domain 33","TTC33"
"5562",561.622350501843,0.386527363223271,0.419326910222139,0.921780486300076,0.356643087991246,0.655697058698986,"ENSG00000132356","protein kinase AMP-activated catalytic subunit alpha 1","PRKAA1"
"6167",12453.7277296449,0.836268247121392,0.381443202287734,2.19237947381369,0.028352117499466,0.161929087819324,"ENSG00000145592","ribosomal protein L37","RPL37"
"84674",37.703419411473,-2.20855367074579,0.711501547233418,-3.10407430501517,0.00190875386944584,0.0276016127110352,"ENSG00000132357","caspase recruitment domain family member 6","CARD6"
"5019",115.554668584966,0.0597920938108508,0.471903596861053,0.126704043386336,0.899174645474751,0.96791888442542,"ENSG00000083720","3-oxoacid CoA-transferase 1","OXCT1"
"102723752",2.96085897159043,2.81985008795227,2.12507404726526,1.32694203836384,0.184527856833274,NA,NA,"uncharacterized LOC102723752","LOC102723752"
"100874002",4.87801212094683,0.711739821727417,1.47898724238683,0.481234591705329,0.63034977829878,NA,"ENSG00000248668","OXCT1 antisense RNA 1","OXCT1-AS1"
"285636",37.8861186753451,-0.718677881312153,0.659755945690353,-1.08930868453204,0.276017784327447,0.581694325376387,"ENSG00000205765","RAB7A interacting MON1-CCZ1 complex subunit 1","RIMOC1"
"26272",69.4970938877338,0.228826570117085,0.549416448230773,0.416490206752912,0.677051332086895,0.872048524320318,"ENSG00000151876","F-box protein 4","FBXO4"
"100129792",5.37459887347564,-0.325951334148544,1.74509897135296,-0.186781001822398,0.85183234311986,NA,"ENSG00000198865","coiled-coil domain containing 152","CCDC152"
"6414",2.39542182152268,-0.254580536196328,2.4174571945609,-0.105309221925052,0.91613044562887,NA,"ENSG00000250722","selenoprotein P","SELENOP"
"643977",253.357002483274,-0.393587242560891,0.420759062659925,-0.935421901723848,0.349570914140563,0.650871457063497,"ENSG00000287263","uncharacterized LOC643977","FLJ32255"
"105374746",49.54729324684,-0.730844599948468,0.647093469463034,-1.12942663531272,0.258717902061019,0.563123156429773,NA,"uncharacterized LOC105374746","LOC105374746"
"648987",35.971126103149,-0.094184371728886,0.646610744141303,-0.145658531940979,0.884190958858949,0.963027299543792,"ENSG00000177738","ANXA2R overlapping transcript 1","ANXA2R-OT1"
"105374748",9.61158563346517,0.138891095259061,1.13630515519745,0.122230454225939,0.902716508294416,NA,NA,"uncharacterized LOC105374748","LOC105374748"
"389289",111.519676864096,-0.517738737669374,0.499021431052873,-1.03750802160342,0.299499159249497,0.604493185484259,"ENSG00000177721","annexin A2 receptor","ANXA2R"
"153684",14.3528288330093,0.231275969203939,1.01887140579123,0.226992305299153,0.82042972549636,NA,"ENSG00000215068","ANXA2R antisense RNA 1","ANXA2R-AS1"
"100132356",22.2502135658037,0.430306145104044,0.823096111605722,0.522789670655337,0.601120628529816,0.832958211152077,NA,"uncharacterized LOC100132356","LOC100132356"
"100506639",22.5491876741495,0.599025778885925,0.899661837645874,0.665834376673554,0.505516969338852,0.775734216923919,NA,"uncharacterized LOC100506639","LOC100506639"
"7690",197.157522312637,0.990400734330233,0.484400231397136,2.0445917861634,0.0408951199681039,0.200745280201571,"ENSG00000172262","zinc finger protein 131","ZNF131"
"167359",3.66143953684578,-0.608486404224805,1.73331880333876,-0.351052791357669,0.725548743754985,NA,"ENSG00000177453","NIM1 serine/threonine protein kinase","NIM1K"
"3157",321.258204993443,1.7457794288701,0.441521748994387,3.95400551127165,7.68536377871049e-05,0.00255719964935402,"ENSG00000112972","3-hydroxy-3-methylglutaryl-CoA synthase 1","HMGCS1"
"56477",18.8483433318888,0.0510121050309463,0.824064325171199,0.061903062021704,0.950640029036148,0.985721351448837,"ENSG00000151882","C-C motif chemokine ligand 28","CCL28"
"64417",36.7780581809108,0.47136448187097,0.722994028222869,0.651961791482002,0.514425821182082,0.78155780609876,"ENSG00000151881","transmembrane protein 267","TMEM267"
"105374749",3.14054810032191,0.924901927141371,1.8174885538618,0.508890097368778,0.610829261506981,NA,NA,"C5orf34 antisense RNA 1","C5orf34-AS1"
"375444",3.85254043872276,-1.06133024388753,1.72898806245265,-0.613844749385937,0.539317923208825,NA,"ENSG00000172244","chromosome 5 open reading frame 34","C5orf34"
"10605",248.531938733288,1.28941300418339,0.455448970144752,2.83108117199954,0.00463909461613325,0.0504082287452465,"ENSG00000172239","poly(A) binding protein interacting protein 1","PAIP1"
"100652772",11.1987215639689,-1.5442365508024,1.12539184543208,-1.37217677297948,0.170008414240544,NA,NA,"NNT antisense RNA 1","NNT-AS1"
"23530",262.400246268441,-0.443934714611502,0.429428162629483,-1.0337810913313,0.301238513244678,0.605828650302332,"ENSG00000112992","nicotinamide nucleotide transhydrogenase","NNT"
"10884",181.404550791942,0.878144902236848,0.475640689381566,1.84623587056571,0.0648579646924432,0.264008951229196,"ENSG00000112996","mitochondrial ribosomal protein S30","MRPS30"
"133418",1333.57304229213,-0.315632469155441,0.405818258630204,-0.777768033949051,0.436705775995784,0.724736533463971,"ENSG00000170571","embigin","EMB"
"79668",1753.12561443925,-0.0779519517924326,0.403300098455972,-0.193285228768528,0.846735593939882,0.946905384544759,"ENSG00000151883","poly(ADP-ribose) polymerase family member 8","PARP8"
"3672",32.0269978987679,-0.111686747097313,0.701335686572232,-0.159248629772685,0.873472991661387,0.958510233338232,"ENSG00000213949","integrin subunit alpha 1","ITGA1"
"53918",107.073220235002,0.152198176096322,0.476808050442429,0.319202194583539,0.749573192909445,0.904226247224571,"ENSG00000152684","pelota mRNA surveillance and ribosome rescue factor","PELO"
"3673",6.70955092669026,-0.166598430581752,1.26940616917473,-0.131241232812081,0.895584478960184,NA,"ENSG00000164171","integrin subunit alpha 2","ITGA2"
"4338",70.0352843412768,0.0329478728555806,0.583422943305186,0.0564733924739496,0.954964691418598,0.986759962334119,"ENSG00000164172","molybdenum cofactor synthesis 2","MOCS2"
"4724",100.11345459214,0.970694713527044,0.576853553942495,1.68274028458844,0.0924253795581141,0.32422813453169,"ENSG00000164258","NADH:ubiquinone oxidoreductase subunit S4","NDUFS4"
"54622",50.7736669041165,-0.941440282550157,0.615262122737537,-1.53014503535717,0.125980832950197,0.385256455412525,"ENSG00000185305","ARF like GTPase 15","ARL15"
"112574",2043.01098840695,0.685116867626131,0.442490276364353,1.54832072979158,0.121545095898699,0.377826447302116,"ENSG00000178996","sorting nexin 18","SNX18"
"105378967",5.8695025426112,-0.567475160415421,1.41761205759388,-0.400303564981381,0.688932942520355,NA,NA,NA,NA
"3003",338.133752996394,0.504090523965178,0.401382820661289,1.25588465180118,0.209157794006484,0.506712634181018,"ENSG00000113088","granzyme K","GZMK"
"3001",506.832702110753,-0.0595488388351948,0.493965776913977,-0.120552559748618,0.904045446528115,0.969986890180918,"ENSG00000145649","granzyme A","GZMA"
"54505",177.142898848031,1.04683366229806,0.509664082959686,2.05396789237914,0.0399787993918445,0.198204751914496,"ENSG00000067248","DExH-box helicase 29","DHX29"
"105378973",6.04940517396128,0.903579969221106,1.36732844966862,0.660836077418046,0.508717443449424,NA,NA,NA,NA
"23517",200.225879996982,0.510200465233465,0.474391348732484,1.07548433713359,0.282157940960654,0.587964576770479,"ENSG00000039123","Mtr4 exosome RNA helicase","MTREX"
"8611",33.132690582257,0.258510484145263,0.738317590699971,0.350134532078774,0.726237736298208,0.894901516418686,"ENSG00000067113","phospholipid phosphatase 1","PLPP1"
"153129",23.237394390077,-1.14814465320772,0.771824641002331,-1.48757190715845,0.136863826689224,0.40314700413897,"ENSG00000177058","solute carrier family 38 member 9","SLC38A9"
"133396",6.6252498400762,2.40103503593554,1.40403441343975,1.71009699830166,0.0872479377777444,NA,"ENSG00000164509","interleukin 31 receptor A","IL31RA"
"3572",817.127122168995,0.749223789226821,0.379786648880598,1.97274915122772,0.0485241490463309,0.222661755623918,"ENSG00000134352","interleukin 6 cytokine family signal transducer","IL6ST"
"441072",4.1231835155698,1.23923447778801,1.63617039648175,0.757399400730347,0.448810615048108,NA,"ENSG00000227908","IL6ST divergent transcript","IL6ST-DT"
"79722",20.8980123709384,-0.664511175580927,0.876943080113946,-0.757758617006914,0.448595500575642,0.734474755957576,"ENSG00000164512","ankyrin repeat domain 55","ANKRD55"
"101928419",5.79157106761123,0.851824590131609,1.40456003994564,0.606470756611142,0.544202195485519,NA,NA,"uncharacterized LOC101928419","LOC101928419"
"102467147",2.61027753020456,-1.45217203354376,2.15815549576481,-0.672876461586537,0.501025888262493,NA,"ENSG00000248727","long intergenic non-protein coding RNA 1948","LINC01948"
