Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ensembl_id,gene_name,gene_symbol
3512,705.855680058519,-2.33000063105674,0.565819185278082,-4.11792440355592,3.82300051532325e-05,0.0015264613400884,ENSG00000132465,joining chain of multimeric IgA and IgM,JCHAIN
3576,11804.8130752853,2.77210889900902,0.48945278766256,5.66369008183109,1.48151885367007e-08,2.30427862635941e-06,ENSG00000169429,C-X-C motif chemokine ligand 8,CXCL8
5197,71.7333861439108,2.03572268765074,0.652552035862231,3.11963272777304,0.0018107666063636,0.0267337904268427,ENSG00000109272,platelet factor 4 variant 1,PF4V1
374,132.295736380879,2.41713144019742,0.547155813515291,4.41762909301497,9.9789471281068e-06,0.0005317864413767,ENSG00000109321,amphiregulin,AREG
9908,1468.19366542904,1.22485220002914,0.404372918157162,3.02901639805931,0.0024535136525005,0.0326961391506511,ENSG00000138757,G3BP stress granule assembly factor 2,G3BP2
53371,175.368597947314,1.54666463111567,0.441840119669703,3.50050745113839,0.000464373256515,0.0099862647574691,ENSG00000138750,nucleoporin 54,NUP54
118429,503.189500446487,-1.58467373179504,0.393899000995627,-4.02304582593403,5.74503127489312e-05,0.0020938838782825,ENSG00000163297,ANTXR cell adhesion molecule 2,ANTXR2
100499177,325.596124587701,1.69303284130643,0.449835002180011,3.76367519890977,0.0001674343265814,0.0046853588961371,ENSG00000251022,THAP9 antisense RNA 1,THAP9-AS1
10855,223.502626098806,-1.51122924349945,0.43637393151242,-3.46315197670427,0.0005338867525735,0.0109027010724021,ENSG00000173083,heparanase,HPSE
84803,176.155181910257,-1.5249594644144,0.513501485287377,-2.96972746546384,0.002980640527701,0.0379343936237197,ENSG00000138678,glycerol-3-phosphate acyltransferase 3,GPAT3
4299,815.064508328005,-1.5260038530341,0.378065896434446,-4.03634357773577,5.42906936344246e-05,0.0020005298018018,ENSG00000172493,ALF transcription elongation factor 1,AFF1
4790,1049.38896744453,1.11431545203155,0.374352878858905,2.97664453771047,0.0029142167792511,0.0371597365483927,ENSG00000109320,nuclear factor kappa B subunit 1,NFKB1
9255,360.81679634869,1.45962850154399,0.500828183242479,2.91442963951032,0.0035633912391621,0.0424433848753632,ENSG00000164022,aminoacyl tRNA synthetase complex interacting multifunctional protein 1,AIMP1
100093630,350.353144130916,1.44071968299609,0.433102136168644,3.32651253060339,0.0008794006582784,0.0154368283531925,ENSG00000269893,small nucleolar RNA host gene 8,SNHG8
5393,186.736518386793,1.60504232331804,0.515488992219017,3.1136306449704,0.001848006738996,0.0270744119833636,ENSG00000123737,exosome component 9,EXOSC9
55534,163.100543308879,-1.42725719494495,0.468967564100165,-3.04340279414316,0.0023391899995532,0.031617021535883,ENSG00000196782,mastermind like transcriptional coactivator 3,MAML3
6189,25906.9882482908,1.39306049807824,0.461467155359143,3.0187641349991,0.0025380804637838,0.0335468026517511,ENSG00000145425,ribosomal protein S3A,RPS3A
152503,36.3077446834768,2.57272229506046,0.712547126495981,3.61059949495841,0.0003054900837105,0.0071562790888135,ENSG00000109686,SH3 domain containing 19,SH3D19
107986196,180.463288155578,3.52194892253931,0.56035840382344,6.28517195157302,3.27491006932607e-10,8.09417546106063e-08,,uncharacterized LOC107986196,LOC107986196
201799,2094.80076038218,-1.5692439228852,0.393857178903076,-3.98429686429907,6.76802227293091e-05,0.0023332233485238,ENSG00000170006,transmembrane protein 154,TMEM154
6307,80.4453900838922,1.58593388120076,0.538892999871796,2.94294763817318,0.0032510340044701,0.0401160801141998,ENSG00000052802,methylsterol monooxygenase 1,MSMO1
55601,175.049992868883,-2.14397603337527,0.512856482122876,-4.18046004703046,2.90919924876165e-05,0.0012441751277609,ENSG00000137628,DExD/H-box helicase 60,DDX60
91351,833.393124167379,-1.50282566140191,0.418727353294346,-3.58903150123439,0.0003319087371859,0.0076545021872405,ENSG00000181381,DExD/H-box 60 like,DDX60L
3660,674.053941285934,-2.64350478069501,0.414696205624183,-6.37455743467949,1.8349204298488602e-10,4.90877913393166e-08,ENSG00000168310,interferon regulatory factor 2,IRF2
643036,374.283939476687,3.61348663700279,0.425071058665626,8.50090017501114,1.8812609871321902e-17,3.14546837048503e-14,ENSG00000293200,"proteoglycan 3, pro eosinophil major basic protein 2 pseudogene",SLED1
10723,452.394141823209,-2.03771940890803,0.434295217982397,-4.69201438223209,2.70528104523247e-06,0.0001966621698969,ENSG00000113504,solute carrier family 12 member 7,SLC12A7
651746,154.857111791123,2.45799641493514,0.602139764015517,4.08210279710376,4.46300469133895e-05,0.0017303521956913,ENSG00000164236,ankyrin repeat domain 33B,ANKRD33B
2533,3316.066664969,-1.46368656095734,0.373329697958019,-3.92062718011235,8.83188100326434e-05,0.0028329793836849,ENSG00000082074,FYN binding protein 1,FYB1
84674,37.703419411473,-2.20855367074579,0.711501547233418,-3.10407430501517,0.0019087538694458,0.0276016127110352,ENSG00000132357,caspase recruitment domain family member 6,CARD6
3157,321.258204993443,1.7457794288701,0.441521748994387,3.95400551127165,7.68536377871049e-05,0.002557199649354,ENSG00000112972,3-hydroxy-3-methylglutaryl-CoA synthase 1,HMGCS1
10769,35.352664351493,2.99987291941715,0.729462099182941,4.11244521514862,3.91490391542304e-05,0.0015538799635815,ENSG00000145632,polo like kinase 2,PLK2
57688,234.345142753838,-2.02471795696211,0.432548887348284,-4.6808996998571,2.85618661529387e-06,0.0002032146391817,ENSG00000130449,zinc finger SWIM-type containing 6,ZSWIM6
1022,270.329846050808,2.10693750587916,0.509326085523715,4.1367162722732,3.52311292461825e-05,0.0014455570085795,ENSG00000134058,cyclin dependent kinase 7,CDK7
202243,137.220904696242,-1.6132052464192,0.470211777953817,-3.43080569661453,0.0006017914841737,0.0119429716503086,ENSG00000183323,coiled-coil domain containing 125,CCDC125
6607,209.153334539761,1.70892636684549,0.514056527870485,3.32439386369596,0.0008861095475102,0.0155138760569325,ENSG00000205571,"survival of motor neuron 2, centromeric",SMN2
6606,228.463525662626,1.84046206380396,0.519326332502779,3.54394134981421,0.0003941929251805,0.0087732521917063,ENSG00000172062,"survival of motor neuron 1, telomeric",SMN1
4671,423.349610237573,-1.61635753103415,0.395468323344007,-4.08719848246385,4.36613566417132e-05,0.0016981245885088,ENSG00000249437,NLR family apoptosis inhibitory protein,NAIP
689,5841.58398727349,1.17926844374527,0.376308198827061,3.13378355141079,0.0017256809828299,0.0256759831216174,ENSG00000145741,basic transcription factor 3,BTF3
2150,182.228204650091,-1.53125293690864,0.456236430995831,-3.35627063706063,0.000790012191692,0.0144163752743148,ENSG00000164251,F2R like trypsin receptor 1,F2RL1
133746,397.274237151844,1.20308873260414,0.401685797719365,2.99509900383551,0.0027435577583446,0.0356982768245317,ENSG00000152409,"junction mediating and regulatory protein, p53 cofactor",JMY
9765,238.074840215994,-1.42856883491917,0.437845215050416,-3.26272569806359,0.0011034626791416,0.0183125518563256,ENSG00000039319,zinc finger FYVE-type containing 16,ZFYVE16
1462,3591.43194918598,-1.71356438739118,0.464944613011063,-3.68552369344349,0.0002282328469402,0.0058365234167213,ENSG00000038427,versican,VCAN
4208,222.815268702889,-1.80915814387926,0.464044259309247,-3.8986758430592,9.67201507161337e-05,0.0030440147966092,ENSG00000081189,myocyte enhancer factor 2C,MEF2C
22936,381.157251142056,1.7676905747821,0.404718392149348,4.36770507363004,1.25558884019822e-05,0.000636165012367,ENSG00000118985,elongation factor for RNA polymerase II 2,ELL2
1105,1279.14016812353,1.46179881570659,0.395913841629185,3.69221447194494,0.0002223098644341,0.0056965838058834,ENSG00000153922,chromodomain helicase DNA binding protein 1,CHD1
114915,453.664824922586,1.66375642829096,0.395559561622113,4.20608320392563,2.5983460526197e-05,0.0011395238295029,,EPB41L4A antisense RNA 1,EPB41L4A-AS1
3295,157.365256147113,-1.83969025138341,0.450116478895864,-4.08714263449356,4.36718644173927e-05,0.0016981245885088,ENSG00000133835,hydroxysteroid 17-beta dehydrogenase 4,HSD17B4
3094,1293.85917445363,1.11156064875463,0.380330113096111,2.92262066683564,0.0034709909845545,0.0418126675269522,ENSG00000169567,histidine triad nucleotide binding protein 1,HINT1
56990,3889.03419665033,1.43307474283625,0.417421310763479,3.43316142679708,0.0005965867867402,0.0118926152897722,ENSG00000158985,CDC42 small effector 2,CDC42SE2
105379173,705.113909840885,1.47967647979459,0.432685593833277,3.41974981576285,0.000626787519442,0.0122251343335817,,uncharacterized LOC105379173,LOC105379173
6584,68.1318925211542,1.98553565261722,0.545931347690614,3.63696948529588,0.0002758645974024,0.0066859253080397,ENSG00000197375,solute carrier family 22 member 5,SLC22A5
102723741,99.7744006990313,-1.65274298817357,0.51282169326328,-3.22284140839779,0.0012692580666283,0.020308129066053,ENSG00000238160,long intergenic non-protein coding RNA 2863,LINC02863
3659,6723.96782114679,1.14018231964896,0.361379581025409,3.15508229992881,0.0016045283708192,0.0242672152336217,ENSG00000125347,interferon regulatory factor 1,IRF1
5515,1493.9370022445,1.22388604834614,0.407973305974491,2.99991698089841,0.0027005320110492,0.0352412840778479,ENSG00000113575,protein phosphatase 2 catalytic subunit alpha,PPP2CA
100500905,191.346100121241,1.59246127492174,0.478135926751204,3.3305618461722,0.0008667090783387,0.0153145318782821,ENSG00000266751,microRNA 3661,MIR3661
10802,288.193079746212,1.34123229439679,0.422084260841885,3.17764109877394,0.0014847842336497,0.0228281309302293,ENSG00000113615,"SEC24 homolog A, COPII coat complex component",SEC24A
1958,206.356212189365,-2.92911374722103,0.484405711256859,-6.04681918307904,1.4773339785884101e-09,3.08762801524977e-07,ENSG00000120738,early growth response 1,EGR1
2107,1674.17138889468,1.77063998328727,0.43968666598295,4.02704953385129,5.64811371070412e-05,0.0020698402464213,ENSG00000120705,eukaryotic translation termination factor 1,ETF1
3313,1230.86586189545,1.18981521407177,0.383872544122323,3.09950589665674,0.0019384371924236,0.0278801461138264,ENSG00000113013,heat shock protein family A (Hsp70) member 9,HSPA9
9782,2423.30156811002,1.3943571119592,0.429537507431959,3.24618243537225,0.0011696385952371,0.0190793729876731,ENSG00000015479,matrin 3,MATR3
113829,465.311265421196,-1.669614607591,0.440623638664749,-3.7892079795141,0.0001511283497272,0.004356665530068,ENSG00000176087,solute carrier family 35 member A4,SLC35A4
929,3673.04252656174,-1.94024672603114,0.454014900018107,-4.27353094789127,1.9240156523842e-05,0.0008905063448543,ENSG00000170458,CD14 molecule,CD14
64411,525.614521802306,-2.07605031930068,0.411894548119843,-5.04024714281151,4.64931045668681e-07,4.34889347333166e-05,ENSG00000120318,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3",ARAP3
1436,1060.4101825839,-2.67374518365285,0.481186242546448,-5.55657029906617,2.75126943558345e-08,3.83343541357961e-06,ENSG00000182578,colony stimulating factor 1 receptor,CSF1R
5159,40.2714105518915,-2.2639002140623,0.672037912948675,-3.36870907197642,0.0007552109654831,0.0138759641130526,ENSG00000113721,platelet derived growth factor receptor beta,PDGFRB
10318,8497.21807670011,1.29619823870721,0.43952193563496,2.94910932450879,0.0031869121875554,0.0396172280861913,ENSG00000145901,TNFAIP3 interacting protein 1,TNIP1
309,1805.52059993845,-1.23748445128965,0.402701108043548,-3.07296013487957,0.0021194679949167,0.029716985220133,ENSG00000197043,annexin A6,ANXA6
9337,1246.72922463363,1.30084819069285,0.418394717524844,3.10914104840629,0.0018763212128919,0.0273395125747736,ENSG00000155508,CCR4-NOT transcription complex subunit 8,CNOT8
29093,131.876017436947,1.77128163402213,0.465098692210685,3.80839951538663,0.0001398691627356,0.0040938510300914,ENSG00000082515,mitochondrial ribosomal protein L22,MRPL22
84868,82.6585380297366,-1.60153336370376,0.551398243068923,-2.90449486162686,0.0036784624142426,0.0432364791326094,ENSG00000135077,hepatitis A virus cellular receptor 2,HAVCR2
9685,675.278885368253,1.48509964580102,0.410578487934402,3.6170907376869,0.0002979328830922,0.0070284836759125,ENSG00000113282,clathrin interactor 1,CLINT1
153830,778.384558139469,1.40091821634939,0.406871506858806,3.44314652840889,0.0005749876870037,0.0115654666185888,ENSG00000145860,ring finger protein 145,RNF145
662,98.2547439259397,2.0448911589736,0.51439842202502,3.97530604958608,7.02888067540689e-05,0.002404560304712,ENSG00000113734,BCL2 interacting protein 1,BNIP1
94081,287.715319980855,1.70354579611952,0.469994322306127,3.62460930966296,0.0002893986011042,0.0069001705675063,ENSG00000164466,sideroflexin 1,SFXN1
10636,764.648437269516,-1.20114396656425,0.411336117877233,-2.92010332757296,0.0034991534605089,0.04201497009674,ENSG00000169220,regulator of G protein signaling 14,RGS14
80758,583.316898825077,2.09504449315783,0.471569744038809,4.44270337450958,8.8835597602096e-06,0.0004843777888925,ENSG00000131188,"proline rich 7, synaptic",PRR7
401233,117.611771507022,-1.50189582304368,0.48355977819225,-3.10591552642861,0.0018969089670598,0.0274897663525381,,HIV-1 Tat specific factor 1 pseudogene 2,HTATSF1P2
83732,91.6028021405023,1.45540846963369,0.508180169796393,2.86396155563648,0.0041837878627091,0.0471460374486925,ENSG00000124784,RIO kinase 1,RIOK1
221692,485.954900046572,1.71764908092918,0.420038130863219,4.0892694132298,4.32734007085861e-05,0.0016968447358652,ENSG00000112137,phosphatase and actin regulator 1,PHACTR1
9308,878.621996633091,2.8467813459844,0.426757935087091,6.67071684420687,2.5455694554355697e-11,8.73065052202724e-09,ENSG00000112149,CD83 molecule,CD83
9750,4782.02442145862,-1.91889075399165,0.368509625953197,-5.20716588889148,1.91746662213199e-07,2.08520597866972e-05,ENSG00000111913,RHO family interacting cell polarization regulator 2,RIPOR2
3006,608.72769956689,1.50686326157267,0.434700735444911,3.46643826132573,0.0005274028414144,0.0108364675987087,ENSG00000187837,"H1.2 linker histone, cluster member",H1-2
3008,44.5463422694965,6.20763665743575,1.08971465990671,5.69657074996785,1.22241177829319e-08,1.9685272229321e-06,ENSG00000168298,"H1.4 linker histone, cluster member",H1-4
11118,777.915131221797,-1.63632592267175,0.495729852348097,-3.30084201086752,0.0009639514680398,0.0165093659878375,ENSG00000186470,butyrophilin subfamily 3 member A2,BTN3A2
5987,409.215995382827,-1.8485843252785,0.396856174343637,-4.65807122274433,3.19185791673552e-06,0.0002235303219594,ENSG00000204713,tripartite motif containing 27,TRIM27
3137,620.308832570621,-1.98161060196095,0.565921525768904,-3.50156428361439,0.0004625353731173,0.0099627586969695,ENSG00000290574,"major histocompatibility complex, class I, J (pseudogene)",HLA-J
3139,293.041904281822,-3.89687338271016,0.618185065744524,-6.30373265005502,2.90561523206525e-10,7.3331149705858e-08,ENSG00000291097,"major histocompatibility complex, class I, L (pseudogene)",HLA-L
105379695,182.579351189335,2.71142081818233,0.476303261803164,5.69263541869854,1.25093311863957e-08,1.9685272229321e-06,ENSG00000272273,IER3 antisense RNA 1,IER3-AS1
8870,641.730840405254,2.64809972175847,0.417630034093407,6.34077893249938,2.28606373541556e-10,5.99576245586639e-08,ENSG00000137331,immediate early response 3,IER3
102465537,539.805001878506,2.07697865248506,0.560729266807819,3.70406678486592,0.0002121703602537,0.0055321456895793,ENSG00000277402,microRNA 6891,MIR6891
4049,49.4490112667515,1.92162521144563,0.676765822776126,2.83942413575648,0.0045195040387627,0.0495515459200744,ENSG00000226979,lymphotoxin alpha,LTA
7124,133.658695659447,2.15032133876722,0.519459660140847,4.13953479695455,3.48010813204209e-05,0.0014411741911515,ENSG00000232810,tumor necrosis factor,TNF
3305,21.7669558567901,-2.62855132513615,0.854708284608446,-3.07537831617056,0.002102356961291,0.0295080028480893,ENSG00000204390,heat shock protein family A (Hsp70) member 1 like,HSPA1L
3303,1606.30610703253,-3.4805415367983,0.402084588101144,-8.65624209382225,4.8757249132411396e-18,1.08696160732523e-14,ENSG00000204389,heat shock protein family A (Hsp70) member 1A,HSPA1A
3304,858.370969739257,-3.21866923982281,0.399745210938523,-8.05180187716573,8.158389807164849e-16,8.39435554312593e-13,ENSG00000204388,heat shock protein family A (Hsp70) member 1B,HSPA1B
50854,1445.94249045575,1.43371024149436,0.397205799523003,3.60948969832786,0.0003067999569015,0.0071743989921597,ENSG00000204387,small nucleolar RNA host gene 32,SNHG32
10554,415.856325136163,-1.52873283419304,0.468733980141821,-3.26140817384415,0.0011086033246685,0.0183750657630317,ENSG00000204310,1-acylglycerol-3-phosphate O-acyltransferase 1,AGPAT1
3119,1678.96584608459,1.7953558809571,0.55665481398453,3.22525887830909,0.001258588045424,0.0202585724375347,ENSG00000179344,"major histocompatibility complex, class II, DQ beta 1",HLA-DQB1
106480429,235.807604424196,1.77985546327432,0.453536137002857,3.92439613530311,8.69475618407877e-05,0.0028092043168656,ENSG00000223534,HLA-DQB1 antisense RNA 1,HLA-DQB1-AS1
6891,1466.73666334674,-1.195807555612,0.407935072066278,-2.93136736087677,0.0033747344487937,0.041169309068075,ENSG00000204267,"transporter 2, ATP binding cassette subfamily B member",TAP2
5698,1423.90521862941,-1.67272628491443,0.392426105602142,-4.26252550743989,2.02129417729412e-05,0.0009238279094309,ENSG00000240065,proteasome 20S subunit beta 9,PSMB9
6046,4530.48832446654,1.1900846137162,0.363738339531726,3.27181516044831,0.0010685941399935,0.0178747987908617,ENSG00000204256,bromodomain containing 2,BRD2
3116,66.4638827047856,5.7101394807909,0.865033883204629,6.601058746551,4.0823173222976593e-11,1.26988550007101e-08,ENSG00000224557,"major histocompatibility complex, class II, DP beta 2 (pseudogene)",HLA-DPB2
6222,22385.9120330872,1.24775731432369,0.412391417202965,3.02566266482113,0.0024808891827622,0.0329536978238602,ENSG00000231500,ribosomal protein S18,RPS18
5252,1577.55355381507,1.6412582764715,0.383765695469381,4.27671961263783,1.89667442824327e-05,0.0008839692387519,ENSG00000112511,PHD finger protein 1,PHF1
6428,2277.25227208169,1.59265083437832,0.424848056336491,3.74875396185619,0.0001777153216286,0.0048611863846725,ENSG00000112081,serine and arginine rich splicing factor 3,SRSF3
1026,860.49982974372,1.51699470160288,0.446556141477548,3.39709738753901,0.0006810472446482,0.0129215431835672,ENSG00000124762,cyclin dependent kinase inhibitor 1A,CDKN1A
221472,451.947026534318,-1.38823804398852,0.434170267354336,-3.19745074311029,0.0013864808834216,0.0216796866981602,ENSG00000146192,"FYVE, RhoGEF and PH domain containing 2",FGD2
8645,26.6809618066521,3.52025530155251,0.841797773279613,4.18183014174263,2.89171976001802e-05,0.001243718440836,ENSG00000164626,potassium two pore domain channel subfamily K member 5,KCNK5
285852,80.2311698018812,-2.03172688901619,0.580729436156536,-3.4985774140585,0.0004677472810919,0.0099945489327245,ENSG00000188056,triggering receptor expressed on myeloid cells like 4,TREML4
105375061,22.5426143005065,-2.56937597715732,0.895743995897763,-2.86842668097613,0.0041251879712901,0.0466034749189,,uncharacterized LOC105375061,LOC105375061
23506,415.610893027081,-1.23311179791925,0.425347467965398,-2.8990693275258,0.0037427212805765,0.0435706177972078,ENSG00000112624,BICRA like chromatin remodeling complex associated protein,BICRAL
9587,209.125640989243,1.24502232660801,0.426158032616484,2.92150383500681,0.0034834598699353,0.0419017618887188,ENSG00000124688,MAD2L1 binding protein,MAD2L1BP
7422,298.816616404119,2.3703148880458,0.509646354747045,4.65090128864409,3.30487497652258e-06,0.0002278660189998,ENSG00000112715,vascular endothelial growth factor A,VEGFA
4794,887.131664722674,2.91752608795425,0.413595929088401,7.0540493335723,1.73784719070717e-12,7.49853032996746e-10,ENSG00000146232,NFKB inhibitor epsilon,NFKBIE
988,360.761571847621,1.20464014090189,0.420965714990463,2.86161104813293,0.0042149381709776,0.0472978296770114,ENSG00000096401,cell division cycle 5 like,CDC5L
85315,21.7792988904495,-2.89028107948879,0.975386075571507,-2.96321749087436,0.0030444137743357,0.038348869797032,ENSG00000170915,progestin and adipoQ receptor family member 8,PAQR8
1915,163512.89264807,1.37856790656634,0.455323331903704,3.02766805470424,0.0024644863804804,0.0327785931413937,ENSG00000156508,eukaryotic translation elongation factor 1 alpha 1,EEF1A1
387066,2202.68171305058,2.14943160928221,0.40474251361895,5.31061486490105,1.09255997601352e-07,1.28193703852254e-05,ENSG00000203875,small nucleolar RNA host gene 5,SNHG5
51465,3350.09492542231,1.3481203709579,0.44274701751563,3.04489994878464,0.0023275772648725,0.0315776088775879,ENSG00000198833,ubiquitin conjugating enzyme E2 J1,UBE2J1
27244,293.776196337267,1.92513454658429,0.419408794578277,4.59011487472514,4.43002132947288e-06,0.0002904704181521,ENSG00000080546,sestrin 1,SESN1
23097,396.390691714224,-1.36582635638245,0.408822858801704,-3.34087570442077,0.000835146020219,0.0149343758909762,ENSG00000155111,cyclin dependent kinase 19,CDK19
10758,192.351813141657,1.58366767469034,0.443826310233501,3.56821494844944,0.0003594215954451,0.008134726329398,ENSG00000056972,TRAF3 interacting protein 2,TRAF3IP2
4082,8749.40241181193,1.73888102241789,0.407391231164154,4.26833198507708,1.96940079881345e-05,0.0009052475974202,ENSG00000277443,myristoylated alanine rich protein kinase C substrate,MARCKS
51389,366.303450701579,1.54848356217673,0.507420211840791,3.05167891629548,0.0022756538222143,0.0312409053009862,ENSG00000111832,RWD domain containing 1,RWDD1
4121,1187.02213255265,-1.54146225075962,0.386426016157172,-3.98902295991547,6.6346000436011e-05,0.0022990779840209,ENSG00000111885,mannosidase alpha class 1A member 1,MAN1A1
9053,24.419008831191,-3.77423879062469,0.927754129015767,-4.06814550599596,4.7388787333739e-05,0.0018034322360546,ENSG00000135525,microtubule associated protein 7,MAP7
100130476,64.1995722794874,2.04758771029111,0.609830448007222,3.35763443262324,0.0007861250611756,0.0143650393692417,ENSG00000237499,wound and keratinocyte migration associated lncRNA 2,WAKMAR2
7128,10861.9878946159,2.3639461421294,0.420632940203721,5.61997389216474,1.90986317701002e-08,2.7767749843137e-06,ENSG00000118503,TNF alpha induced protein 3,TNFAIP3
85313,204.382088782254,1.86930704763529,0.472722530380477,3.95434303952204,7.67452336658344e-05,0.002557199649354,ENSG00000131013,peptidylprolyl isomerase like 4,PPIL4
51429,294.654450634805,2.56825320529539,0.441751991213898,5.8137897652437,6.107410933921491e-09,1.08923638202845e-06,ENSG00000130340,sorting nexin 9,SNX9
7430,3548.94901624612,1.87283436975146,0.385504404565027,4.85814000456004,1.18493613488943e-06,0.0001009395888018,ENSG00000092820,ezrin,EZR
101409257,121.564269928493,1.86224098130465,0.479787340176266,3.88138832637913,0.0001038618429173,0.0031886512308151,ENSG00000233893,EZR antisense RNA 1,EZR-AS1
105378083,202.107752830036,1.41364220137344,0.450658258445804,3.13683855755514,0.0017078013674223,0.0254941673090261,ENSG00000271913,TAGAP antisense RNA 1,TAGAP-AS1
117289,1907.22839402115,1.28886965001861,0.371468853043788,3.46965738703989,0.0005211226488842,0.0107736268183552,ENSG00000164691,T cell activation RhoGTPase activating protein,TAGAP
9589,1714.88854473504,2.06113664605383,0.430825669021978,4.78415469239064,1.71708409220099e-06,0.0001400470537639,ENSG00000146457,WT1 associated protein,WTAP
3482,5563.38456675774,-1.73690033203784,0.483311806610507,-3.59374695234288,0.0003259564160691,0.0075557828232162,ENSG00000197081,insulin like growth factor 2 receptor,IGF2R
729603,57.6235948235692,-1.87125274579817,0.596601288401755,-3.13652146278648,0.0017096492281845,0.0254941673090261,,CHP1 pseudogene 2,CHP1P2
4301,175.816215238133,-1.65873538484935,0.453604772588963,-3.65678556550908,0.0002553978589507,0.0063409676076833,ENSG00000130396,"afadin, adherens junction formation factor",AFDN
54919,63.4055475049552,-1.66507362693085,0.584522656555117,-2.8486040844746,0.0043911487252831,0.0486225209845918,ENSG00000164818,dynein axonemal assembly factor 5,DNAAF5
51608,619.012899505851,1.51084642260696,0.389271602448734,3.88121407547559,0.0001039362990905,0.0031886512308151,ENSG00000239857,guided entry of tail-anchored proteins factor 4,GET4
90637,454.087389546421,1.45982123024347,0.430134639302995,3.39387042301224,0.0006891229073958,0.0130377765337018,ENSG00000178381,zinc finger AN1-type containing 2A,ZFAND2A
55501,231.882372770703,-1.4798454510014,0.439271852721296,-3.36886017584267,0.0007547970853197,0.0138759641130526,ENSG00000136213,carbohydrate sulfotransferase 12,CHST12
3955,225.947805913928,-1.36682227276213,0.441307378435059,-3.09721146654988,0.0019535046463115,0.0279765290675197,ENSG00000106003,LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase,LFNG
84132,270.678583839184,1.50344343521245,0.410866278799799,3.6592037672311,0.0002530001141546,0.0063159898694046,ENSG00000106346,ubiquitin specific peptidase 42,USP42
10124,175.146267600329,2.29379680670331,0.487434318398408,4.70585824617392,2.52800140252104e-06,0.0001857942129677,ENSG00000122644,ARF like GTPase 4A,ARL4A
29896,1076.27258803482,1.67704225051828,0.444015550416914,3.77698990259148,0.0001587351642698,0.0045079438583307,ENSG00000164548,transformer 2 alpha homolog,TRA2A
9603,27.6590684430737,-2.56865020669316,0.782417841924239,-3.28296476518985,0.0010272150389903,0.0172993710639518,ENSG00000050344,NFE2 like bZIP transcription factor 3,NFE2L3
8935,891.69338901564,-1.47964266505676,0.397762496535348,-3.71991496922151,0.0001992898612683,0.0052577932629701,ENSG00000005020,src kinase associated phosphoprotein 2,SKAP2
100506311,578.194017062993,1.82895378124805,0.413584808420329,4.42219768234154,9.77020020505096e-06,0.0005248441684448,ENSG00000233429,"HOXA transcript antisense RNA, myeloid-specific 1",HOTAIRM1
8887,1515.38364076347,1.27319021525,0.431975781870504,2.94736480303814,0.0032049486301332,0.0398044502104571,ENSG00000106052,Tax1 binding protein 1,TAX1BP1
9586,1066.40968858849,-1.4796389532017,0.374336262661048,-3.95270002078713,7.72742873177415e-05,0.0025584674929755,ENSG00000146592,cAMP responsive element binding protein 5,CREB5
313,1400.99669975027,-1.37477141020867,0.38218242495115,-3.59716020532442,0.0003217103527004,0.0074708293015983,ENSG00000136250,acyloxyacyl hydrolase,AOAH
27072,180.619123730606,-1.49235657084218,0.465936647805539,-3.20291734481685,0.0013604302094909,0.0214083699790017,ENSG00000006715,VPS41 subunit of HOPS complex,VPS41
9263,727.219565759099,1.81069761008964,0.458768443530526,3.94686608380282,7.91808150029254e-05,0.002602266784961,ENSG00000164543,serine/threonine kinase 17a,STK17A
4967,714.986835526712,-1.94740604947085,0.415813991553817,-4.68335863878406,2.82212103075422e-06,0.0002029499511148,ENSG00000105953,oxoglutarate dehydrogenase,OGDH
285958,230.588593750128,2.11500623349951,0.443425518829822,4.76969895436082,1.84501440289828e-06,0.0001460290689536,ENSG00000232956,small nucleolar RNA host gene 15,SNHG15
641977,76.5940349645601,1.52213381870999,0.531684993180426,2.86284893919031,0.0041985067849385,0.0471926275254938,ENSG00000291207,septin 7 pseudogene 2,SEPTIN7P2
27342,879.060718996725,1.60829821403172,0.384802393735853,4.17954316348596,2.92095277344165e-05,0.0012442886718966,ENSG00000154710,RAB guanine nucleotide exchange factor 1,RABGEF1
51119,814.960019698205,2.10923940677334,0.476002345460107,4.43115339008369,9.37303820347663e-06,0.0005055393508455,ENSG00000126524,SBDS ribosome maturation factor,SBDS
155370,382.338486606203,1.9196894644166,0.497271171269749,3.86044793128627,0.0001131793573382,0.0034328505300591,ENSG00000291152,SBDS pseudogene 1,SBDSP1
9275,766.447406374832,1.36376719744258,0.432527150276819,3.15302102207865,0.0016159016955368,0.0243678704391219,ENSG00000106635,BAF chromatin remodeling complex subunit BCL7B,BCL7B
114049,439.036620050395,1.25859626914987,0.403550433238501,3.1188078750148,0.0018158432287001,0.0267568956625254,ENSG00000071462,BUD23 rRNA methyltransferase and ribosome maturation factor,BUD23
7458,3895.28359478348,1.10359903758789,0.373118907527143,2.9577676588464,0.00309875592493,0.0388477711698005,ENSG00000106682,eukaryotic translation initiation factor 4H,EIF4H
3092,471.75006470599,-1.62017745994569,0.429712214484889,-3.77037795373784,0.0001630005017038,0.0045981682559318,ENSG00000127946,huntingtin interacting protein 1,HIP1
